frequency_hz,amplitude
1.459310302734374716e+02,7.520394923446541147e-02
1.464142456054687216e+02,3.760369473392071588e-02
1.468974609374999716e+02,7.660118161979917658e-07
1.473806762695312216e+02,2.879254515145444316e-07
1.478638916015624716e+02,1.541432482434971492e-07
1.483471069335937216e+02,9.687566536414916766e-08
1.488303222656249716e+02,6.693843163056310489e-08
1.493135375976562216e+02,4.930370124600875183e-08
1.497967529296874716e+02,3.805203730352931086e-08
1.502799682617187216e+02,3.045203591738646645e-08
1.507631835937499716e+02,2.509728791317763943e-08
1.512463989257812216e+02,2.120257207524526252e-08
1.517296142578124716e+02,1.830131693522608162e-08
1.522128295898437216e+02,1.610229261433371801e-08
1.526960449218749716e+02,1.441636274011151289e-08
1.531792602539062216e+02,1.311667135125571597e-08
1.536624755859374716e+02,1.211587729426730553e-08
1.541456909179687216e+02,1.135257014703730898e-08
1.546289062499999716e+02,1.078286952002538694e-08
1.551121215820312216e+02,1.037507349045802714e-08
1.555953369140624716e+02,1.010616757032385836e-08
1.560785522460937216e+02,9.959508610257332458e-09
1.565617675781249716e+02,9.923274134082821014e-09
1.570449829101562216e+02,9.989425181092329574e-09
1.575281982421874716e+02,1.015302437959859885e-08
1.580114135742187216e+02,1.041180769775275453e-08
1.584946289062499716e+02,1.076594559221346214e-08
1.589778442382812216e+02,1.121795388247137458e-08
1.594610595703124716e+02,1.177273424997860027e-08
1.599442749023437216e+02,1.243773726175772726e-08
1.604274902343749716e+02,1.322325556600650229e-08
1.609107055664062216e+02,1.414286639317005910e-08
1.613939208984374716e+02,1.521405832478237764e-08
1.618771362304687216e+02,1.645909606557697927e-08
1.623603515624999716e+02,1.790620212424081727e-08
1.628435668945312216e+02,1.959117335761351399e-08
1.633267822265624716e+02,2.155960497908466771e-08
1.638099975585937216e+02,2.386998177615726544e-08
1.642932128906249716e+02,2.659803068813148936e-08
1.647764282226562216e+02,2.984294778227738193e-08
1.652596435546874716e+02,3.373647019816876056e-08
1.657428588867187216e+02,3.845637410023618209e-08
1.662260742187499716e+02,4.424704395436926961e-08
1.667092895507812216e+02,5.145168692354483342e-08
1.671925048828124716e+02,6.056439420705088967e-08
1.676757202148437216e+02,7.231739775828310728e-08
1.681589355468749716e+02,8.783368571935445630e-08
1.686421508789062216e+02,1.089078230628121961e-07
1.691253662109374716e+02,1.385553893884427125e-07
1.696085815429687216e+02,1.821729112643481510e-07
1.700917968749999716e+02,2.502362422440818835e-07
1.705750122070312216e+02,3.654433604102211080e-07
1.710582275390624716e+02,5.854127060287356669e-07
1.715414428710937216e+02,1.098715476905909765e-06
1.720246582031249716e+02,2.932038897299005606e-06
1.725078735351562216e+02,1.441697855157644814e-01
1.729910888671874716e+02,2.883263684827342965e-01
1.734743041992187216e+02,1.441697855617620760e-01
1.739575195312499716e+02,2.931946732034181111e-06
1.744407348632812216e+02,1.098576801937202751e-06
1.749239501953124716e+02,5.852270033745820445e-07
1.754071655273437216e+02,3.652099300965762979e-07
1.758903808593749716e+02,2.499541939616582645e-07
1.763735961914062216e+02,1.818411537964785197e-07
1.768568115234374716e+02,1.381726172232351788e-07
1.773400268554687216e+02,1.084725002402111793e-07
1.778232421874999716e+02,8.734402615985175951e-08
1.783064575195312216e+02,7.177134201243010039e-08
1.787896728515624716e+02,5.995958177133325973e-08
1.792728881835937216e+02,5.078542347754809022e-08
1.797561035156249716e+02,4.351626311106347470e-08
1.802393188476562216e+02,3.765759176271227065e-08
1.807225341796874716e+02,3.286573144794350910e-08
1.812057495117187216e+02,2.889576402287431699e-08
1.816889648437499716e+02,2.556930570521575959e-08
1.821721801757812216e+02,2.275392463481181560e-08
1.826553955078124716e+02,2.034962696185528450e-08
1.831386108398437216e+02,1.827976648140145828e-08
1.836218261718749716e+02,1.648479511391666620e-08
1.841050415039062216e+02,1.491788370607606442e-08
1.845882568359374716e+02,1.354179897934437553e-08
1.850714721679687216e+02,1.232664120630521556e-08
1.855546874999999716e+02,1.124818182251346663e-08
1.860379028320312216e+02,1.028662580830708494e-08
1.865211181640624716e+02,9.425679683768213304e-09
1.870043334960937216e+02,8.651841467215393982e-09
1.874875488281249716e+02,7.953854843403862121e-09
1.879707641601562216e+02,7.322285713128202761e-09
1.884539794921874716e+02,6.749190773240212719e-09
1.889371948242187216e+02,6.227856805202038217e-09
1.894204101562499716e+02,5.752593679330098826e-09
1.899036254882812216e+02,5.318569829695889566e-09
1.903868408203124716e+02,4.921680508242162517e-09
1.908700561523437216e+02,4.558442000297424829e-09
1.913532714843749716e+02,4.225906629148786090e-09
1.918364868164062216e+02,3.921594034962444536e-09
1.923197021484374716e+02,3.643435287086390597e-09
1.928029174804687216e+02,3.389726489675591671e-09
1.932861328124999716e+02,3.159089606014232510e-09
1.937693481445312216e+02,2.950436456544764783e-09
1.942525634765624716e+02,2.762933972842601414e-09
1.947357788085937216e+02,2.595966453067010956e-09
1.952189941406249716e+02,2.449091970374538856e-09
1.957022094726562216e+02,2.321990237410692241e-09
1.961854248046874716e+02,2.214400871945788611e-09
1.966686401367187216e+02,2.126053896015904139e-09
1.971518554687499716e+02,2.056597921894172827e-09
1.976350708007812216e+02,2.005535931054490620e-09
1.981182861328124716e+02,1.972179626632236203e-09
1.986015014648437216e+02,1.955631263472821049e-09
1.990847167968749716e+02,1.954798780869085846e-09
1.995679321289062216e+02,1.968438959244623418e-09
2.000511474609374716e+02,1.995219531836791605e-09
2.005343627929687216e+02,2.033786902025510661e-09
2.010175781249999716e+02,2.082828008585311420e-09
2.015007934570312216e+02,2.141118627184066722e-09
2.019840087890624716e+02,2.207555516809695149e-09
2.024672241210937216e+02,2.281173104619884421e-09
2.029504394531249716e+02,2.361148094695282950e-09
2.034336547851562216e+02,2.446795339224315715e-09
2.039168701171874716e+02,2.537558470997558396e-09
2.044000854492187216e+02,2.632997995215702822e-09
2.048833007812499716e+02,2.732778785256209282e-09
2.053665161132812216e+02,2.836657684614647086e-09
2.058497314453124716e+02,2.944472660030110747e-09
2.063329467773437216e+02,3.056133206935275463e-09
2.068161621093749716e+02,3.171612305525325658e-09
2.072993774414062216e+02,3.290940099593607242e-09
2.077825927734374716e+02,3.414198942461606672e-09
2.082658081054687216e+02,3.541519739322946535e-09
2.087490234374999716e+02,3.673079731334923236e-09
2.092322387695312216e+02,3.809101341822114055e-09
2.097154541015624716e+02,3.949852132846868782e-09
2.101986694335937216e+02,4.095645871141022060e-09
2.106818847656249716e+02,4.246844890177593461e-09
2.111651000976562216e+02,4.403862952008321156e-09
2.116483154296874716e+02,4.567170264965252520e-09
