frequency_hz,amplitude
2.223913574218750284e+02,1.352430428555558091e-09
2.228748168945312784e+02,1.440182658712157897e-09
2.233582763671875284e+02,1.536866032226797490e-09
2.238417358398437784e+02,1.643735839707869203e-09
2.243251953125000284e+02,1.762275965905049901e-09
2.248086547851562784e+02,1.894250909550077718e-09
2.252921142578125284e+02,2.041771785079691058e-09
2.257755737304687784e+02,2.207381591469585756e-09
2.262590332031250284e+02,2.394165672890097675e-09
2.267424926757812784e+02,2.605896888780251740e-09
2.272259521484375284e+02,2.847228023504220973e-09
2.277094116210937784e+02,3.123950319088717795e-09
2.281928710937500284e+02,3.443345206220391408e-09
2.286763305664062784e+02,3.814669609005176493e-09
2.291597900390625284e+02,4.249836747816001725e-09
2.296432495117187784e+02,4.764387236767340151e-09
2.301267089843750284e+02,5.378901911898813501e-09
2.306101684570312784e+02,6.121101856848060433e-09
2.310936279296875284e+02,7.029047070502115399e-09
2.315770874023437784e+02,8.156144317757627236e-09
2.320605468750000284e+02,9.579239086141364135e-09
2.325440063476562784e+02,1.141217657093598837e-08
2.330274658203125284e+02,1.382951947971947471e-08
2.335109252929687784e+02,1.711018879594534227e-08
2.339943847656250284e+02,2.172284797201728378e-08
2.344778442382812784e+02,2.850615871163545991e-08
2.349613037109375284e+02,3.908811358228549920e-08
2.354447631835937784e+02,5.699603742619546498e-08
2.359282226562500284e+02,9.118394160388709940e-08
2.364116821289062784e+02,1.709560794248611196e-07
2.368951416015625284e+02,4.558611225994516231e-07
2.373786010742187784e+02,2.240418916496801291e-02
2.378620605468750284e+02,4.480632730456313162e-02
2.383455200195312784e+02,2.240418916489884948e-02
2.388289794921875284e+02,4.558612609599331995e-07
2.393124389648437784e+02,1.709562869620580272e-07
2.397958984375000284e+02,9.118421833459293100e-08
2.402793579101562784e+02,5.699638336121826176e-08
2.407628173828125284e+02,3.908852875571565060e-08
2.412462768554687784e+02,2.850664312657080696e-08
2.417297363281250284e+02,2.172340166506401628e-08
2.422131958007812784e+02,1.711081179171963062e-08
2.426966552734375284e+02,1.383021181773545886e-08
2.431801147460937784e+02,1.141293827987093819e-08
2.436635742187500284e+02,9.580070210562389646e-09
2.441470336914062784e+02,8.157044899717803302e-09
2.446304931640625284e+02,7.030017167447255381e-09
2.451139526367187784e+02,6.122141512809129784e-09
2.455974121093750284e+02,5.380011173449858442e-09
2.460808715820312784e+02,4.765566184926286192e-09
2.465643310546875284e+02,4.251085425401032711e-09
2.470477905273437784e+02,3.815988091414857431e-09
2.475312500000000284e+02,3.444733553663784609e-09
2.480147094726562784e+02,3.125408630459095334e-09
2.484981689453125284e+02,2.848756341994103561e-09
2.489816284179687784e+02,2.607495315426580203e-09
2.494650878906250284e+02,2.395834297679451201e-09
2.499485473632812784e+02,2.209120490487188111e-09
2.504320068359375284e+02,2.043581061389976368e-09
2.509154663085937784e+02,1.896130651777716133e-09
2.513989257812500284e+02,1.764226284207816894e-09
2.518823852539062784e+02,1.645756816938090058e-09
2.523658447265625284e+02,1.538957800729637355e-09
2.528493041992187784e+02,1.442345318644862392e-09
2.533327636718750284e+02,1.354664098610190799e-09
2.538162231445312784e+02,1.274846496545671550e-09
2.542996826171875284e+02,1.201979822123801571e-09
2.547831420898437784e+02,1.135280082074662631e-09
2.552666015625000284e+02,1.074070812822586423e-09
2.557500610351562784e+02,1.017765851885796861e-09
2.562335205078125568e+02,9.658552521633508379e-10
2.567169799804688068e+02,9.178936559484530124e-10
2.572004394531250568e+02,8.734907821945892748e-10
2.576838989257813068e+02,8.323033846056015184e-10
2.581673583984375568e+02,7.940286517132242050e-10
2.586508178710938068e+02,7.583985874150711452e-10
2.591342773437500568e+02,7.251753688286510668e-10
2.596177368164063068e+02,6.941472850756251216e-10
2.601011962890625568e+02,6.651254371992409043e-10
2.605846557617188068e+02,6.379408141650636207e-10
2.610681152343750568e+02,6.124418310816258055e-10
2.615515747070313068e+02,5.884922346456754585e-10
2.620350341796875568e+02,5.659692881426145333e-10
2.625184936523438068e+02,5.447621433041173376e-10
2.630019531250000568e+02,5.247705299523653794e-10
2.634854125976563068e+02,5.059035826183158460e-10
2.639688720703125568e+02,4.880787273155758448e-10
2.644523315429688068e+02,4.712208552788770529e-10
2.649357910156250568e+02,4.552615346180297074e-10
2.654192504882813068e+02,4.401382286555506937e-10
2.659027099609375568e+02,4.257938091681693912e-10
2.663861694335938068e+02,4.121758952229593809e-10
2.668696289062500568e+02,3.992365321805470036e-10
2.673530883789063068e+02,3.869315120582106859e-10
2.678365478515625568e+02,3.752203086843548722e-10
2.683200073242188068e+02,3.640655236690627605e-10
