frequency_hz,amplitude
1.618594055175780966e+02,2.181495294733750200e-09
1.623513793945312216e+02,2.124373509775425322e-09
1.628433532714843466e+02,2.069784067058521336e-09
1.633353271484374716e+02,2.017581794741160513e-09
1.638273010253905966e+02,1.967631960124137685e-09
1.643192749023437216e+02,1.919809450672780777e-09
1.648112487792968466e+02,1.873997872811667309e-09
1.653032226562499716e+02,1.830088898132253986e-09
1.657951965332030966e+02,1.787981541801272325e-09
1.662871704101562216e+02,1.747581610876327149e-09
1.667791442871093466e+02,1.708801115958571467e-09
1.672711181640624716e+02,1.671557825373180977e-09
1.677630920410155966e+02,1.635774793302081911e-09
1.682550659179687216e+02,1.601379955445915917e-09
1.687470397949218466e+02,1.568305785722281575e-09
1.692390136718749716e+02,1.536488899320665097e-09
1.697309875488280966e+02,1.505869833452809826e-09
1.702229614257812216e+02,1.476392691443034048e-09
1.707149353027343466e+02,1.448004924145155037e-09
1.712069091796874716e+02,1.420657077304481172e-09
1.716988830566405966e+02,1.394302574848302962e-09
1.721908569335937216e+02,1.368897556705154731e-09
1.726828308105468466e+02,1.344400631220541953e-09
1.731748046874999716e+02,1.320772772704026036e-09
1.736667785644530966e+02,1.297977116089883011e-09
1.741587524414062216e+02,1.275978850794150482e-09
1.746507263183593466e+02,1.254745061729237978e-09
1.751427001953124716e+02,1.234244635033608905e-09
1.756346740722655966e+02,1.214448096087539403e-09
1.761266479492187216e+02,1.195327602770886004e-09
1.766186218261718466e+02,1.176856707871127892e-09
1.771105957031249716e+02,1.159010409944413544e-09
1.776025695800780966e+02,1.141764965421748463e-09
1.780945434570312216e+02,1.125097887347920075e-09
1.785865173339843466e+02,1.108987812457564848e-09
1.790784912109374716e+02,1.093414479048354919e-09
1.795704650878905966e+02,1.078358638362202371e-09
1.800624389648437216e+02,1.063802007617057726e-09
1.805544128417968466e+02,1.049727227392249136e-09
1.810463867187499716e+02,1.036117781616682084e-09
1.815383605957030966e+02,1.022957984605982824e-09
1.820303344726562216e+02,1.010232906353004181e-09
1.825223083496093466e+02,9.979283576885211408e-10
1.830142822265624716e+02,9.860308410044745499e-10
1.835062561035155966e+02,9.745274995254450077e-10
1.839982299804687216e+02,9.634061382060663727e-10
1.844902038574218466e+02,9.526550960674408713e-10
1.849821777343749716e+02,9.422633374477294645e-10
1.854741516113280966e+02,9.322203115790034668e-10
1.859661254882812216e+02,9.225160078779602088e-10
1.864580993652343466e+02,9.131408905912583070e-10
1.869500732421874716e+02,9.040859022390652805e-10
1.874420471191405966e+02,8.953424026501164609e-10
1.879340209960937216e+02,8.869021991936366141e-10
1.884259948730468466e+02,8.787575063616733163e-10
1.889179687499999716e+02,8.709009088301960926e-10
1.894099426269530966e+02,8.633253788246474368e-10
1.899019165039062216e+02,8.560242373577099560e-10
1.903938903808593466e+02,8.489911671221130439e-10
1.908858642578124716e+02,8.422201571596315579e-10
1.913778381347655966e+02,8.357055240322277611e-10
1.918698120117187216e+02,8.294419215937787795e-10
1.923617858886718466e+02,8.234242646581670027e-10
1.928537597656249716e+02,8.176477541929528520e-10
1.933457336425780966e+02,8.121078908841367646e-10
1.938377075195312216e+02,8.068004629753097550e-10
1.943296813964843466e+02,8.017214693852887221e-10
1.948216552734374716e+02,7.968672088902092429e-10
1.953136291503905966e+02,7.922342172624766209e-10
1.958056030273437216e+02,7.878192697608292353e-10
1.962975769042968466e+02,7.836193783226593436e-10
1.967895507812499716e+02,7.796318171691657076e-10
1.972815246582030966e+02,7.758540547645614785e-10
1.977734985351562216e+02,7.722838156759207950e-10
1.982654724121093466e+02,7.689190306443642766e-10
1.987574462890624716e+02,7.657578565734065157e-10
1.992494201660155966e+02,7.627986785985017934e-10
1.997413940429687216e+02,7.600400981780416683e-10
2.002333679199218466e+02,7.574809376824672990e-10
2.007253417968749716e+02,7.551202200669960688e-10
2.012173156738280966e+02,7.529572232683601476e-10
2.017092895507812216e+02,7.509914098370563625e-10
2.022012634277343466e+02,7.492224592457679516e-10
2.026932373046874716e+02,7.476503341701054506e-10
2.031852111816405966e+02,7.462751543996899637e-10
2.036771850585937216e+02,7.450972910267682991e-10
