frequency_hz,horizontal,vertical,axial
1.066447096163823289e+03,6.774137430256489792e-08,4.761881246893080426e-08,4.134599585612246461e-08
1.066939909054841564e+03,8.801135833899589455e-08,2.540736853565798982e-08,1.791750568452347883e-08
1.067432721945860067e+03,1.215447406468439668e-07,3.240108328825753776e-08,8.166618770957388780e-08
1.067925534836878342e+03,1.003731743709272328e-07,2.486671109302183402e-08,1.057899739404023727e-07
1.068418347727896844e+03,9.541219570661050204e-08,4.263804590584205980e-08,7.847228885016633586e-08
1.068911160618915119e+03,6.869553797983219861e-08,3.332202376762486866e-08,5.094914368405804878e-08
1.069403973509933621e+03,1.063134858226088113e-07,1.503578293243715158e-08,2.777172422606085813e-08
1.069896786400952124e+03,7.865544189738804698e-08,3.017877473496321166e-08,6.166804168308643463e-08
1.070389599291970399e+03,2.515059460041353191e-08,3.098158463636695578e-09,6.352825006231604695e-08
1.070882412182988901e+03,3.110391557379788084e-08,4.766727810012803788e-08,9.709824428167786962e-04
1.071375225074007176e+03,1.885583671098691345e-08,5.032609721861495986e-08,1.941745104120743423e-03
1.071868037965025678e+03,2.029105747496010100e-08,4.310847565676886680e-08,9.709504178552020920e-04
1.072360850856043953e+03,2.988102880570378481e-08,2.223707457622752055e-08,8.596136850134925526e-08
1.072853663747062456e+03,6.577447490076959368e-08,1.072452510199399587e-08,6.464321392295400283e-08
1.073346476638080730e+03,6.982227231157166840e-08,4.469001911057896137e-08,1.159764058529604234e-07
1.073839289529099233e+03,3.595523852897432197e-08,8.354270199806844726e-08,1.363931143870932222e-07
1.074332102420117735e+03,2.303770742830416206e-08,5.396327611608999488e-08,8.940394560616379945e-08
1.074824915311136010e+03,1.703773041746875770e-08,1.042273628015888889e-08,3.592759545198365199e-08
1.075317728202154512e+03,5.594200454401797495e-08,4.739889041187456606e-08,5.778014721774948195e-08
1.075810541093172787e+03,1.689734359893748588e-08,2.641444852910483939e-08,7.823520744187925646e-08
1.076303353984191290e+03,5.318364116044839185e-08,2.689747681681565445e-08,5.382608225318750636e-08
1.076796166875209565e+03,2.493139790823017527e-08,4.384999170942200862e-08,9.455932371703868201e-08
1.077288979766228067e+03,3.782612374974157846e-08,3.799539218289411640e-08,8.589341305297500510e-08
1.077781792657246569e+03,3.225744291171221523e-08,6.630327520197508552e-08,1.969907249971000522e-08
1.078274605548264844e+03,2.518337270044879769e-08,8.729059499983788305e-08,5.235180707553904598e-08
1.078767418439283347e+03,3.438918075178232108e-08,7.902164137920219717e-08,4.320457652702660558e-08
1.079260231330301622e+03,3.011250441426013771e-08,5.466434718493418611e-08,3.899498305206714569e-08
1.079753044221320124e+03,4.828786181769283839e-08,4.909864549319646555e-08,4.622486802623788740e-08
1.080245857112338399e+03,3.759065246232027434e-08,4.028323777306049811e-08,5.852263048351290438e-08
1.080738670003356901e+03,6.650394655559461272e-08,2.424976956917534751e-08,2.074075630688665279e-08
1.081231482894375176e+03,7.287147835502029873e-08,4.166624185625461289e-08,2.193351555992666034e-08
1.081724295785393679e+03,7.660878554523616255e-08,7.204497496096746073e-08,2.623396500678291472e-08
1.082217108676412181e+03,8.114314385609878389e-08,6.467311483875239561e-08,6.651101151698729323e-08
1.082709921567430456e+03,7.264059379890562151e-08,4.512908462435329952e-08,6.748434406704958073e-08
1.083202734458448958e+03,9.392313608451397329e-08,4.374868185920292912e-08,2.231594794792523439e-08
1.083695547349467233e+03,5.013880311515883078e-08,3.054340377261626914e-08,1.806010040357219254e-08
1.084188360240485736e+03,2.306825275272599571e-08,4.702536961417103119e-08,2.570483878692973150e-08
1.084681173131504011e+03,2.655831315723752104e-08,8.575140605509784060e-08,1.226931346297445732e-08
1.085173986022522513e+03,6.125981827531410548e-08,2.570884413358464168e-08,3.988560734977941113e-08
1.085666798913540788e+03,1.725189017870641820e-08,6.309979234723172266e-08,3.700449579606517552e-08
1.086159611804559290e+03,7.362905682903602009e-08,1.060260052301429720e-07,5.084291343882681529e-08
1.086652424695577793e+03,6.650040141927598054e-08,9.119541552848890972e-08,3.409299954442134371e-08
1.087145237586596068e+03,5.356179829242133187e-08,3.995800738478332300e-08,5.611964214096964263e-08
1.087638050477614570e+03,4.094945700614410737e-08,3.128775763289247721e-08,8.393091971927522881e-08
1.088130863368632845e+03,5.950169626654340280e-08,7.095561316962020317e-09,6.509704576398075297e-08
1.088623676259651347e+03,3.940136770231898727e-08,7.019749415387721494e-08,5.212107168225278571e-08
1.089116489150669622e+03,3.712822420126742797e-08,8.575653712108022929e-08,3.172642319995923480e-08
1.089609302041688125e+03,2.463789669641448686e-08,4.241200975542766652e-08,3.407734768938665865e-08
1.090102114932706627e+03,3.475817551531130569e-08,5.958233880777601315e-08,2.176856464841088904e-08
1.090594927823724902e+03,5.542117789854743037e-08,1.030710169894928134e-07,2.547732360726041671e-08
1.091087740714743404e+03,4.740140437104583168e-08,8.625292621489155171e-08,4.479712879637649438e-08
1.091580553605761679e+03,5.545015456927559032e-08,2.120874465490277925e-08,3.081834651154790261e-08
1.092073366496780181e+03,9.605973763866658781e-08,5.575214499319839006e-08,3.832605173423914313e-08
1.092566179387798456e+03,3.237265428555274343e-08,7.741550426147270208e-08,8.772869604519087532e-08
1.093058992278816959e+03,3.009841193959505129e-08,2.786510750844653767e-08,6.568822120160474033e-08
1.093551805169835234e+03,7.652935344617569678e-09,6.916368311361460511e-08,3.273144418589297370e-08
1.094044618060853736e+03,5.065598906281834589e-08,3.994577089329717079e-08,9.560948596214437252e-08
1.094537430951872238e+03,9.568791927978551771e-08,9.876193624552508679e-08,6.320162212004229447e-08
1.095030243842890513e+03,8.121817179145573207e-08,8.756661720977813142e-08,2.982082410526542613e-08
1.095523056733909016e+03,3.699189565214158579e-08,5.134812768481683545e-08,4.360462368102926101e-08
1.096015869624927291e+03,1.683794520504250032e-08,4.112271023591183517e-08,6.024357212145497158e-08
1.096508682515945793e+03,3.243180737477461799e-09,4.027731852575241009e-08,6.832277278228438808e-08
1.097001495406964068e+03,9.974004134415913298e-09,5.443944736808767866e-08,5.614769144823866380e-08
1.097494308297982570e+03,2.580306610867662077e-08,1.642125457500305224e-08,8.164559562842878033e-08
1.097987121189001073e+03,3.530196581025559674e-08,3.059784405136912405e-08,1.829140675503748486e-08
1.098479934080019348e+03,1.076309880890426037e-08,3.063262325521782578e-08,5.022431105280229204e-09
1.098972746971037850e+03,3.021338650434455746e-08,8.161393766792534427e-08,3.201442127473337276e-08
1.099465559862056125e+03,5.125007486111192798e-08,5.110723974596576584e-08,4.399358366264942513e-08
1.099958372753074627e+03,1.479625510958155815e-08,2.517661945592948839e-08,3.506725322399971928e-08
1.100451185644092902e+03,2.538142724825936265e-08,2.062138238269006708e-08,7.192975442725502945e-08
1.100943998535111405e+03,5.726704732293829020e-08,1.161381770304176026e-08,4.850763394563860982e-04
1.101436811426129680e+03,2.113641142051660731e-08,3.216027733757446310e-08,9.700916757018586889e-04
1.101929624317148182e+03,6.102322710316132663e-08,2.913788600426656383e-08,4.851747613732581145e-04
1.102422437208166684e+03,9.614582791949649736e-08,2.699791189296456882e-08,1.245557056936898172e-07
1.102915250099184959e+03,5.058820261785083339e-08,2.451063555654263704e-08,3.851874844877012047e-08
1.103408062990203462e+03,6.334044026232875541e-08,4.746746808792272246e-08,1.012633818034967547e-07
1.103900875881221737e+03,6.987244766538749815e-08,5.685345631498359377e-08,1.163156672979020869e-07
1.104393688772240239e+03,3.899145507274230707e-08,8.208420907400506955e-08,5.018506127105945548e-08
1.104886501663258514e+03,3.312169494063569170e-08,7.519480776399362959e-08,1.158195610601515317e-08
1.105379314554277016e+03,3.582080952060928844e-08,3.131253513121551288e-08,5.130885143103444876e-08
1.105872127445295519e+03,1.577096422517724164e-08,3.383680603111523076e-08,7.489597325359445712e-08
1.106364940336313794e+03,9.282551133466328307e-09,2.093832998791954457e-08,3.120094666499395188e-08
1.106857753227332296e+03,1.147930550451363131e-08,3.261604221541740510e-08,3.126081051954694486e-08
1.107350566118350571e+03,7.166477185747408578e-09,6.395778774230233038e-08,3.997117751376370609e-08
1.107843379009369073e+03,1.757297537140163986e-08,4.241982413326468173e-08,5.394796002996181344e-08
1.108336191900387348e+03,3.082323047899303347e-08,1.419043100413735403e-08,7.695129144721761563e-08
1.108829004791405850e+03,3.090487408405836252e-08,3.286704870897029041e-08,8.213559590327294555e-08
1.109321817682424125e+03,4.971009515469127824e-08,1.790562471276255591e-08,6.961559522807003277e-08
1.109814630573442628e+03,7.010528736278212045e-08,4.185830415667123829e-08,5.111636698964585646e-08
1.110307443464461130e+03,7.791611773233842139e-08,1.998196070997654156e-08,4.693652508238048833e-08
1.110800256355479405e+03,7.405631280213905464e-08,5.333403514798862112e-08,4.340298777479213507e-08
1.111293069246497907e+03,7.426057234741342364e-08,3.709800154424706015e-08,2.409819229874928493e-08
1.111785882137516182e+03,2.015173258555716993e-08,1.314145732456946139e-08,5.071959030443820811e-08
1.112278695028534685e+03,9.058185869554303476e-08,2.013146659327546160e-08,5.040700007820926119e-08
1.112771507919552960e+03,7.048435041745763052e-08,8.376990618421877852e-08,3.501181132574232770e-08
1.113264320810571462e+03,1.084255352934190017e-03,9.699135641583659468e-04,4.849245572972173471e-04
1.113757133701589737e+03,2.168418106997986507e-03,1.939582199069715598e-03,9.698027420702431131e-04
1.114249946592608239e+03,1.084309873087097292e-03,9.698598687008288264e-04,4.849712653137020000e-04
1.114742759483626742e+03,3.442161658991023849e-08,4.521341569684247733e-08,6.853517194339927306e-08
1.115235572374645017e+03,5.573458255081448924e-08,4.764454547285692170e-08,5.186250564865287814e-08
1.115728385265663519e+03,6.645233349168552178e-08,3.514598566039657049e-08,6.960227346636653485e-08
1.116221198156681794e+03,7.690004843247330025e-08,3.463111739115620369e-08,7.709103510652482865e-08
1.116714011047700296e+03,3.364353043769545024e-08,4.931660879251921531e-08,1.083436912811680982e-07
1.117206823938718571e+03,5.439023545241482056e-08,1.637696787937459192e-08,7.746513030854683309e-08
1.117699636829737074e+03,4.085521778965959797e-08,2.959223575850784982e-08,5.682799721354128758e-08
1.118192449720755576e+03,2.022313121064135826e-08,2.222925321843978290e-08,4.730183289841975778e-08
1.118685262611773851e+03,2.131013427866997500e-08,2.165011425869808819e-08,4.222173248485139964e-08
1.119178075502792353e+03,3.997031804354039394e-08,7.929585339432420466e-08,2.753774795581373277e-08
1.119670888393810628e+03,6.058738027252346777e-08,1.291452849997524654e-07,1.937276002416851724e-08
1.120163701284829131e+03,4.546820334324035121e-08,1.029118536489499496e-07,3.779923044816646950e-08
1.120656514175847406e+03,2.456541543142603937e-08,4.360463254376663179e-08,2.800358445961547951e-08
1.121149327066865908e+03,4.335252200060115283e-08,2.447572706727261325e-08,3.249270997136974249e-08
1.121642139957884183e+03,4.473383259974472378e-08,2.457261138275958034e-08,2.099778155934742498e-08
1.122134952848902685e+03,5.681949353342752421e-08,3.079486560654406635e-08,9.560796241723210063e-09
1.122627765739921188e+03,7.885947379678209578e-08,3.975641429868744320e-08,4.324699038364636167e-08
1.123120578630939463e+03,4.768469903587220912e-08,2.664031454913997949e-08,4.987017918053076251e-08
1.123613391521957965e+03,3.246116060668364934e-08,8.099832342128822325e-09,5.803446483711003344e-08
1.124106204412976240e+03,7.273248308769529055e-08,2.870492454792072227e-08,7.112403111108617613e-08
1.124599017303994742e+03,6.555060041874759279e-08,5.124321284557857754e-08,2.709121307776718603e-08
1.125091830195013017e+03,3.508640283713449020e-08,1.757598180072825197e-08,2.998889756921507575e-08
1.125584643086031519e+03,5.560268674276869467e-08,5.856374644407373754e-08,1.901506631437830635e-08
1.126077455977050022e+03,1.184001116337987361e-07,9.109893363998001403e-08,1.150002770315315390e-08
1.126570268868068297e+03,9.203610574770287728e-08,4.857721133521540968e-08,2.333815606807155501e-08
1.127063081759086799e+03,3.041595919056886327e-08,3.658407691336445764e-08,2.290915948607175724e-08
1.127555894650105074e+03,5.869365985681027818e-08,7.294064356669588545e-08,3.405310125806881330e-08
1.128048707541123576e+03,7.423174396849234342e-08,5.791489410916008605e-08,2.753315792469103505e-08
1.128541520432141851e+03,2.382413614185316268e-08,3.778953091538361445e-08,4.096220293053767513e-08
1.129034333323160354e+03,7.823164035040422894e-08,4.000695749419369522e-08,1.509602473304004005e-08
1.129527146214178629e+03,5.150507848213131439e-08,4.655538542189919254e-08,6.505864746473712396e-08
1.130019959105197131e+03,4.264377397470726729e-08,5.480013686776935079e-08,5.547972569714232729e-08
1.130512771996215633e+03,4.346837125915058387e-09,2.529461261022384131e-08,5.461059479579493305e-08
1.131005584887233908e+03,2.600643383473771192e-08,4.715963544403160455e-08,7.565713091713988786e-08
1.131498397778252411e+03,1.373847053184007082e-08,6.345016167774779198e-08,2.407307146676028759e-08
1.131991210669270686e+03,5.575041472351722567e-08,4.256835280000015985e-08,7.079562852713779394e-08
1.132484023560289188e+03,3.789960103638712302e-08,1.359976301445149041e-08,3.624370290507118931e-08
1.132976836451307463e+03,5.331145144023274318e-08,8.224251302206359123e-09,4.790750653119031847e-08
1.133469649342325965e+03,5.721167035034889123e-08,3.337764514531437062e-08,9.265493007313149029e-08
1.133962462233344468e+03,8.514850996063868299e-08,5.662795438942245895e-08,8.021986660048938668e-08
1.134455275124362743e+03,7.375200901007207256e-08,5.923448016540991118e-08,3.563895592430343646e-08
1.134948088015381245e+03,4.058832868421013766e-08,9.600435345493599675e-08,5.909198522881464399e-08
1.135440900906399520e+03,4.136614414538495431e-08,6.708661537331925323e-08,6.487545858814175796e-08
1.135933713797418022e+03,2.253985946007512706e-08,1.023341891099610685e-07,4.501124543693043201e-08
1.136426526688436297e+03,1.244661717633045933e-08,6.258021155600189578e-08,2.320884517143591475e-08
1.136919339579454800e+03,4.165253914858018450e-08,4.477375679535019577e-08,8.142684878322630905e-08
1.137412152470473075e+03,4.490468864961003226e-08,5.143098663435912864e-08,7.421685207554681687e-08
1.137904965361491577e+03,5.379630370996092213e-08,4.897916042193031453e-08,1.781978821865401013e-08
1.138397778252510079e+03,5.695817620058946162e-08,5.382635070161978441e-08,5.384368311335900543e-08
1.138890591143528354e+03,6.681961149016129445e-08,9.945223978012972849e-09,5.511880258143196449e-08
1.139383404034546857e+03,9.466599475312386042e-08,7.621819495181083376e-08,5.084819814576878843e-08
1.139876216925565132e+03,9.073371430845014987e-08,8.245091009225095984e-08,5.563025551496145022e-08
1.140369029816583634e+03,4.359069095192125895e-08,6.274580372895348216e-08,6.625229499353674289e-08
1.140861842707601909e+03,8.408726871308386824e-08,4.633167481542457895e-08,4.544721076084376221e-08
1.141354655598620411e+03,9.397286403916256844e-08,4.304910503939432540e-08,8.977971142665089367e-09
1.141847468489638686e+03,9.435977393314433135e-08,4.395096957111240904e-08,2.727979026306260155e-08
1.142340281380657188e+03,3.604969018629744781e-08,1.250255898914476612e-08,5.828735618063788774e-08
1.142833094271675691e+03,1.656764216191258677e-07,9.050533536553459317e-08,6.234241479981803006e-08
1.143325907162693966e+03,3.064636865719533310e-03,9.691906612751685027e-04,4.845370913118678970e-04
1.143818720053712468e+03,6.128630494137045012e-03,1.938162835096328028e-03,9.690267300912708617e-04
1.144311532944730743e+03,3.064539652558692651e-03,9.691961218753035456e-04,4.845555276513144175e-04
1.144804345835749245e+03,1.073563547595337943e-07,4.425124462256870869e-08,4.872840592585928060e-08
1.145297158726767520e+03,8.104976833968389567e-08,8.428895410108333678e-08,3.357707369103800976e-08
1.145789971617786023e+03,4.225210500777229208e-08,6.533001299171699470e-08,5.096780375431070253e-08
1.146282784508804525e+03,4.575889994048201323e-08,2.432248562790507722e-08,2.633869267245393413e-08
1.146775597399822800e+03,8.271988737171677189e-08,1.989981915335204747e-08,7.482277396399507304e-08
1.147268410290841302e+03,1.046075414312123721e-07,6.528477239123040867e-08,4.906593477285393390e-08
1.147761223181859577e+03,1.086551008701412183e-07,9.968994781147240735e-08,3.750276827557661789e-08
1.148254036072878080e+03,7.948550223697858451e-08,8.857694662657859605e-08,3.086615001776516752e-08
1.148746848963896355e+03,2.711294037155234240e-08,6.654057528412253153e-08,3.236737224045153155e-08
1.149239661854914857e+03,3.718621197896054300e-08,8.088289912074841249e-08,6.076297930701098557e-08
1.149732474745933132e+03,1.219008860319169501e-08,6.544854350836343559e-08,6.473682317799959221e-08
1.150225287636951634e+03,2.774711423230738203e-08,4.373934932633035594e-08,5.116893703761200459e-08
1.150718100527970137e+03,6.162491343163638258e-08,4.643446878246688912e-08,1.337703560822683997e-08
1.151210913418988412e+03,7.505505187932753995e-08,5.512313432419969140e-09,1.961822014712034001e-08
1.151703726310006914e+03,4.855048022394350931e-08,5.433573772481495688e-08,1.168624357216710892e-08
1.152196539201025189e+03,4.822329199080534638e-08,6.252467840902270325e-08,4.875745479521440000e-08
1.152689352092043691e+03,1.205305750307260434e-08,4.263793487231695999e-08,6.882388332535724708e-08
1.153182164983061966e+03,3.745899969264144729e-08,1.301024552299412470e-08,2.397466300623400009e-08
1.153674977874080469e+03,4.894820888922354198e-08,2.758491569721704325e-08,2.424879946580185363e-08
1.154167790765098971e+03,3.721196244311777267e-08,2.418120352410683921e-08,2.472710791340835287e-08
1.154660603656117246e+03,1.628355548863135309e-08,1.835693077110011064e-08,1.074571226742857656e-07
1.155153416547135748e+03,1.716430359849174025e-08,4.164451598826392631e-08,5.912756295631441616e-08
1.155646229438154023e+03,2.512573641414119667e-08,6.508732790983083253e-08,9.688120287423634090e-04
1.156139042329172526e+03,1.706301657998657418e-08,6.213426453501323084e-08,1.937422959015374551e-03
1.156631855220190801e+03,1.555711018312230968e-08,3.607249335514621942e-08,9.687431891375451352e-04
1.157124668111209303e+03,1.482521913589285150e-08,3.460543414115069253e-08,1.931392196683756994e-08
1.157617481002227578e+03,3.403575561254561941e-08,1.509077361467261894e-08,4.561676571029203649e-08
1.158110293893246080e+03,6.499695728875854523e-09,1.872684883070082595e-08,7.606505498686324775e-08
1.158603106784264583e+03,1.221280272223879863e-08,4.802393644028823540e-08,6.558673214481100014e-08
1.159095919675282857e+03,7.127271400297840658e-08,6.823376626375360468e-08,3.717473839713341851e-08
1.159588732566301360e+03,5.146131779353519185e-08,5.117185782920923062e-08,8.625721686758561154e-08
1.160081545457319635e+03,5.351195788557389185e-08,3.089780266569024699e-08,8.707301845984107196e-08
1.160574358348338137e+03,5.300604079984076913e-08,5.087275417220963587e-08,4.675879569186934537e-09
1.161067171239356412e+03,4.150134184229742596e-08,3.674216161221584724e-08,6.390412960208379631e-08
1.161559984130374914e+03,4.284499605815219621e-08,5.717601325868600889e-08,4.096004849678572974e-08
1.162052797021393189e+03,6.091327545626392133e-08,6.820659451089283842e-08,6.445353885925516378e-09
1.162545609912411692e+03,6.962057868302878986e-08,6.310507174852460474e-08,8.497664876280854128e-09
1.163038422803430194e+03,3.638939811241618479e-08,8.205598577217272021e-08,3.111791250325116526e-08
1.163531235694448469e+03,1.750318456886970011e-08,7.428529541523838543e-08,6.170173604699176575e-09
1.164024048585466971e+03,5.881165127282506431e-09,1.713768008975197992e-08,5.311600207084354403e-08
1.164516861476485246e+03,2.080029807313090230e-08,3.340263846719282276e-08,4.235165162284444131e-08
1.165009674367503749e+03,4.834028635035695411e-08,1.174192257989814329e-08,3.888658519960689352e-08
1.165502487258522024e+03,4.217494593507758625e-08,6.815003417489784023e-08,5.446762540474219151e-08
1.165995300149540526e+03,3.261952703875893895e-08,8.908155874823642845e-08,8.919160773536055627e-09
1.166488113040559028e+03,8.290661633880662683e-08,6.076643436275019998e-08,3.691126101067987374e-08
1.166980925931577303e+03,6.273405310039748329e-08,7.588277030290801285e-08,4.236835065442039302e-08
1.167473738822595806e+03,5.519708075342173812e-08,6.011640110895501852e-08,8.232841082208889841e-08
1.167966551713614081e+03,4.356711023120779836e-08,6.081141381956875462e-08,1.112062771887386960e-07
1.168459364604632583e+03,3.260111994830146361e-08,8.260854016091879756e-08,9.950294193255708183e-08
1.168952177495650858e+03,8.441619658659688098e-08,3.947516784516366274e-08,6.088896117121299404e-08
1.169444990386669360e+03,6.878152337903215967e-08,2.553037897376490082e-08,4.480080498634916342e-08
1.169937803277687635e+03,1.183162132451143584e-08,3.443802842676824244e-08,2.332062124918977995e-08
1.170430616168706138e+03,1.434894375981680853e-08,2.937786971212206378e-08,2.589081610157937827e-08
1.170923429059724640e+03,6.487341736816745496e-08,9.018966869408487533e-09,4.964046750069894274e-08
1.171416241950742915e+03,6.539928778195179048e-08,3.763388317193181019e-08,3.363891673611735839e-08
1.171909054841761417e+03,5.644731595938181611e-08,3.777117120910170272e-08,4.590615912618410816e-08
1.172401867732779692e+03,5.052183890113540527e-08,5.311766611933193290e-08,2.953709155721529825e-08
1.172894680623798195e+03,7.725198532181933656e-08,4.232092663746217483e-08,1.051064277727195990e-07
1.173387493514816470e+03,1.745833245823268228e-03,3.352309582130900232e-08,1.082732658543960344e-03
1.173880306405834972e+03,3.491301789915685419e-03,5.142334863481831359e-08,2.165218575298815968e-03
1.174373119296853474e+03,1.745802139208794523e-03,7.135540665194964895e-08,1.082701648380295133e-03
1.174865932187871749e+03,8.541842608122703290e-08,5.197605925210824337e-08,8.792490805022430109e-09
1.175358745078890252e+03,3.213361147899097761e-08,1.109234410335939041e-08,1.270134642821965334e-07
1.175851557969908527e+03,2.972639219429267239e-08,2.169320844705207276e-08,1.091681378916609254e-07
1.176344370860927029e+03,6.294486564997185255e-09,5.245730677275441400e-08,8.296224374818280607e-08
1.176837183751945304e+03,6.607323734444936084e-08,5.438357580492466237e-08,5.481583768964516335e-08
1.177329996642963806e+03,8.835904520039749517e-08,5.774485081316542384e-08,1.471207579493727646e-08
1.177822809533982081e+03,1.484137649585300239e-08,9.038192378344251144e-08,2.427836927401454889e-08
1.178315622425000583e+03,6.958066950206562056e-08,5.073661910850400795e-08,3.583857416168279779e-08
1.178808435316019086e+03,6.150889644692144154e-08,3.064804365184174317e-08,4.685402038210397765e-08
1.179301248207037361e+03,7.134225838038807128e-08,1.488900181248780750e-08,5.286366707993398885e-08
1.179794061098055863e+03,5.701415365208562379e-08,1.658258156362013605e-08,8.273976638360884380e-08
1.180286873989074138e+03,1.773669065724185717e-08,1.545922322320841953e-08,1.786091132198916071e-08
1.180779686880092640e+03,1.424567823751740597e-08,2.996040807846411220e-08,1.063540124674647428e-07
1.181272499771110915e+03,5.440045641874480337e-08,4.823385356852458653e-08,1.110385704171659048e-07
1.181765312662129418e+03,1.039811324403095757e-07,4.048997184193182495e-08,5.166508461379264469e-08
1.182258125553147920e+03,7.908306170305654052e-08,2.339016021231781893e-08,5.820768782092028831e-08
1.182750938444166195e+03,3.205969267990560928e-08,4.031504458713123854e-08,5.268392930121364875e-08
1.183243751335184697e+03,2.425779610802679597e-08,6.305160657186337675e-08,1.925432957400728597e-08
1.183736564226202972e+03,1.057432520926019136e-08,1.234638371902916333e-07,3.915829944351224641e-08
1.184229377117221475e+03,1.415547000481293481e-08,8.630935730557860387e-08,2.631144913107541112e-08
1.184722190008239750e+03,3.495940527610192564e-08,2.255488245794952553e-08,4.023115636750517077e-08
1.185215002899258252e+03,4.451707171141047237e-08,6.665898274804601923e-08,6.227858605985814258e-08
1.185707815790276527e+03,2.792490796046466178e-08,7.398263165169193575e-08,3.974769680250486396e-08
1.186200628681295029e+03,6.494747239163670525e-08,4.145461831031070581e-08,2.807047524018995492e-08
1.186693441572313532e+03,5.779291097342781693e-08,3.295414102844631156e-08,4.358332835911007279e-08
1.187186254463331807e+03,2.763027325597683174e-08,5.594582966106878133e-08,3.048040486914620682e-08
1.187679067354350309e+03,2.027222270438275129e-08,5.222764362461927244e-08,5.499518305664761059e-08
1.188171880245368584e+03,5.708712343810444869e-08,5.248763258165865155e-08,6.622998802245894719e-08
1.188664693136387086e+03,3.607042554961525899e-08,2.434834517073435810e-08,1.577656779352621731e-08
1.189157506027405361e+03,3.387831110357950723e-08,2.447028895913605638e-08,3.722988134796281719e-08
1.189650318918423864e+03,4.984016789843535200e-08,6.435080222957957318e-08,2.511470451259931102e-08
1.190143131809442139e+03,2.544379038686594228e-08,8.947721715923570316e-08,4.003268991797052920e-08
1.190635944700460641e+03,3.100610440407392411e-08,1.131567525219138947e-07,4.752812048885779858e-08
1.191128757591479143e+03,1.501174412775184190e-08,1.256937751989378024e-07,6.332014259554092377e-08
1.191621570482497418e+03,2.619042942044375510e-08,8.062580218857372070e-08,6.814897706094103568e-08
1.192114383373515921e+03,5.262523287391710223e-08,2.690148974917934444e-08,9.326931097108154357e-08
1.192607196264534196e+03,7.294941986286244274e-08,3.229026675325596301e-08,7.526642058168822519e-08
1.193100009155552698e+03,6.641943265290445660e-08,7.091232271826624096e-08,4.283744477602494870e-08
1.193592822046570973e+03,1.878157235543236064e-08,1.008223213029907535e-07,2.520649964896805130e-08
1.194085634937589475e+03,3.345997802440306167e-08,8.436810710308035861e-08,1.780179090166335504e-08
1.194578447828607977e+03,4.024624768654800812e-08,4.564692258759991761e-08,1.121206436534323049e-08
1.195071260719626252e+03,1.124491757438052830e-08,4.998141850009856560e-08,2.341457791420331416e-08
1.195564073610644755e+03,1.030743512884384981e-08,6.432517611669828857e-08,2.876781062904103655e-08
1.196056886501663030e+03,1.390577057181516090e-08,9.765287139533504185e-08,6.501685352272837261e-08
1.196549699392681532e+03,2.355085686575816633e-08,1.242793265993020040e-07,3.207016001281016897e-08
1.197042512283699807e+03,1.220327098807987293e-08,1.272312999603610146e-07,4.444318118851574319e-08
1.197535325174718309e+03,1.436327722175568059e-08,6.983656068662135533e-08,7.808165317570127100e-08
1.198028138065736584e+03,1.971608528918777503e-08,5.353079607501681043e-08,7.661898899508479273e-08
1.198520950956755087e+03,1.205462148783066064e-08,2.775375312883622814e-08,2.494547592928682973e-08
1.199013763847773589e+03,7.287726056353432839e-09,3.268770036998344040e-08,4.715128679550190623e-08
1.199506576738791864e+03,1.376102291073093530e-08,9.176421561927862497e-08,6.892273811494259960e-08
1.199999389629810366e+03,5.894716155384792451e-08,6.679931962619656261e-08,2.139875802606733393e-08
1.200492202520828641e+03,5.777072605354667698e-08,2.996555475937311900e-08,8.841436625574699140e-08
1.200985015411847144e+03,3.652939174754191109e-08,4.997629945696528491e-08,5.167353901549157613e-08
1.201477828302865419e+03,1.964830439007299826e-08,1.229003731206960889e-08,3.714370043391121094e-08
1.201970641193883921e+03,2.706023720639695986e-08,7.208663369966887590e-08,1.673962723700562534e-08
1.202463454084902423e+03,7.865067557563463717e-08,9.927520446087367666e-08,3.782823911478837612e-08
1.202956266975920698e+03,1.361618717172812976e-07,7.959531683481705183e-08,4.373578687262021112e-08
1.203449079866939201e+03,9.677473424367571487e-04,7.390777101324143338e-08,8.111693540010799036e-08
1.203941892757957476e+03,1.935272729199221005e-03,9.885527910067076613e-08,5.686703016245752311e-08
1.204434705648975978e+03,9.677400523390402480e-04,1.031438172326909471e-07,5.467433721855440101e-08
1.204927518539994253e+03,4.075160143525855563e-08,7.206488194156000658e-08,8.522938677064338581e-08
1.205420331431012755e+03,4.012170432491778057e-08,4.859249091872793347e-08,2.686449271796274128e-08
1.205913144322031030e+03,2.869408944990700665e-08,6.576548115636908950e-08,1.200278849842012218e-07
1.206405957213049533e+03,2.248632423892773614e-08,8.791865709851786725e-08,1.151221230581346104e-07
1.206898770104068035e+03,2.951332389190665643e-08,6.368616890531005076e-08,6.089487794522809462e-08
1.207391582995086310e+03,4.117948458904559418e-08,1.888828378014011605e-08,2.126105889444910012e-08
1.207884395886104812e+03,2.530933735461859209e-08,4.461104833800693289e-08,4.909969646241615598e-08
1.208377208777123087e+03,7.062537625518400090e-08,4.568838472872667285e-08,4.233352261607677512e-08
1.208870021668141590e+03,6.515481822990768290e-08,2.966755042714790920e-08,7.988391184473626764e-08
1.209362834559159865e+03,5.006733845618869447e-08,1.835105207914957105e-08,6.306105326035006030e-08
