frequency_hz,horizontal,vertical,axial
5.409351727505797953e+02,1.466899578593161441e-07,4.310818973116446686e-08,6.165611080067844221e-08
5.429022097424001458e+02,3.352301134036024687e-07,1.159995895222739883e-07,1.070893186929279574e-07
5.448692467342203827e+02,1.090306174678376018e-03,9.656121819188031599e-08,2.735285882886937247e-08
5.468362837260407332e+02,2.180481342584825264e-03,4.107682743002064667e-08,4.507342614916849028e-08
5.488033207178609700e+02,1.089934721022331986e-03,1.118830933550841159e-07,1.414882735181865805e-07
5.507703577096813206e+02,2.486260797007754618e-03,9.534094813377279002e-08,4.878167916922925267e-04
5.527373947015015574e+02,3.899928609384717589e-03,4.831664186786298083e-07,9.751117152024428103e-04
5.547044316933219079e+02,4.803792436336826351e-03,2.438875931947204808e-03,4.871375904135175094e-04
5.566714686851421447e+02,7.100452009224606474e-03,4.875759010579966066e-03,1.379020855317604618e-03
5.586385056769624953e+02,3.931859208736451956e-03,2.438807144625648564e-03,6.897932242981897905e-04
5.606055426687827321e+02,1.950433620186603576e-03,3.640050898538664530e-07,1.126964318828035528e-07
5.625725796606030826e+02,3.901389213522184641e-03,2.530193112537896666e-07,3.266749875434613263e-08
5.645396166524233195e+02,1.951138709830456614e-03,1.905086892500122950e-07,1.915729477073926678e-07
5.665066536442436700e+02,1.091133534664816100e-03,1.230595557357788409e-07,2.013832826494357924e-07
