frequency_hz,horizontal,vertical,axial
1.013193639942625282e+03,4.712257070124351547e-08,2.617654679246417075e-08,2.841216488309520549e-08
1.013685720389416247e+03,1.750180873779555678e-08,1.858240241125283250e-08,6.330575877898997683e-08
1.014177800836207325e+03,1.502472201054221964e-08,2.780219849642618120e-08,3.940958113865852150e-08
1.014669881282998290e+03,1.895449831405650237e-08,3.470521378163898334e-08,1.907498984151220509e-08
1.015161961729789255e+03,5.130688587493714127e-08,3.752773852803732786e-08,1.558450258606106090e-08
1.015654042176580219e+03,2.798854291801870183e-08,2.513918505552984259e-08,2.528691496611904549e-08
1.016146122623371184e+03,7.368911102773801583e-09,3.544700195022910537e-08,4.983686265940117392e-08
1.016638203070162149e+03,2.285324550654429573e-08,9.368096279804324632e-08,5.089086360591396262e-08
1.017130283516953114e+03,5.000875921188664893e-08,1.022365184188958455e-07,5.267152275739654911e-08
1.017622363963744078e+03,5.615890584499231880e-08,7.185641385083065354e-08,8.480466369990078898e-08
1.018114444410535157e+03,8.701366671815052520e-08,5.303496281762653013e-08,3.790944256737267235e-08
1.018606524857326121e+03,8.504049598889480094e-08,4.444522467265440398e-08,3.098641815775599328e-08
1.019098605304117086e+03,6.574964369243253854e-08,4.702361462427905889e-08,3.764451647140622936e-08
1.019590685750908051e+03,4.683544921861876332e-08,5.359744758748390750e-08,7.432547885189163312e-08
1.020082766197699016e+03,4.720447703721426040e-08,1.477354756239074637e-08,6.640977240107183814e-08
1.020574846644489980e+03,4.982387833713719599e-08,7.108679999612540229e-08,1.514146950877037981e-08
1.021066927091280945e+03,1.601686866888747392e-08,5.922629951811037664e-08,4.845087142607114828e-08
1.021559007538071910e+03,4.161914516301838629e-08,2.153072797831304688e-08,3.777961111895338617e-08
1.022051087984862988e+03,3.393337984324491853e-08,2.139350306111629242e-08,5.359127923863685491e-08
1.022543168431653953e+03,3.474793176752572556e-08,4.599841396641540732e-08,7.852547288805699120e-08
1.023035248878444918e+03,3.427868997851925029e-08,5.284785885917946478e-08,2.811375538998826671e-08
1.023527329325235883e+03,1.380763796862540403e-08,5.142278665682451363e-08,5.029630843421028586e-08
1.024019409772026847e+03,4.559658211181634989e-08,5.292499475356922471e-08,4.953119268840280589e-09
1.024511490218817926e+03,2.516844343841520054e-08,5.440610096956423350e-08,4.345528313367309032e-08
1.025003570665608777e+03,2.002668492780955915e-08,2.052656548266018463e-08,9.709242502122873673e-08
1.025495651112399855e+03,5.804029757420736814e-08,2.968341695208253794e-08,7.797425762279164160e-08
1.025987731559190706e+03,1.035977681280223111e-07,6.222339519409540708e-08,5.092564968211132396e-08
1.026479812005981785e+03,9.688162839115632842e-08,6.240528299294996231e-08,6.083973210387971180e-08
1.026971892452772636e+03,5.905602709780186009e-08,2.022615825462702691e-08,6.693001753669271461e-08
1.027463972899563714e+03,9.031263757575725505e-08,3.180239851143688912e-08,2.920524005371818054e-08
1.027956053346354793e+03,1.008839600217586807e-07,2.492150144205645602e-08,1.115070501969743784e-07
1.028448133793145644e+03,7.333621797577161421e-08,1.876764905911294409e-08,8.883880634853186618e-08
1.028940214239936722e+03,2.542823901067148144e-08,5.791596193244650366e-08,6.061426501439524332e-08
1.029432294686727573e+03,4.607811003276146033e-08,5.881988375950936936e-08,5.273028342530335967e-08
1.029924375133518652e+03,8.415465643298419534e-08,8.028139966413868904e-08,3.839816549404585695e-08
1.030416455580309503e+03,4.151366133115842122e-08,7.888666866822111270e-08,2.417219959214497752e-08
1.030908536027100581e+03,1.773323296204963727e-08,7.625377431214364827e-08,5.477541461048227321e-08
1.031400616473891432e+03,4.156577798830710570e-08,4.867172885299470262e-08,1.258465859477757425e-07
1.031892696920682511e+03,4.152307884956795047e-08,8.065203141267124223e-08,8.778882253658564013e-08
1.032384777367473589e+03,1.619771828315318434e-09,4.241232793600589474e-08,6.688737079988255465e-08
1.032876857814264440e+03,6.776543964624515291e-08,2.745872489848306117e-08,6.263000897933962751e-08
1.033368938261055519e+03,8.507257882696836594e-08,5.110212375591078666e-09,9.676983902071974666e-08
1.033861018707846370e+03,5.996324593298377031e-08,4.842667926934158239e-08,8.996022493867563696e-08
1.034353099154637448e+03,4.084185646758602603e-08,9.467523654199646595e-08,3.196968592979810147e-08
1.034845179601428299e+03,1.503619834937632498e-08,8.675576755700827181e-08,8.095564359161070708e-08
1.035337260048219377e+03,5.114204239672271297e-08,2.797771501757101947e-08,6.974745588344908262e-08
1.035829340495010456e+03,8.866532678498272637e-08,9.624312304195813417e-09,7.653832182686189650e-08
1.036321420941801307e+03,5.908933380421077725e-08,2.997882939866499189e-08,3.120641384817070204e-08
1.036813501388592385e+03,6.046975730885946359e-08,7.315080855817902662e-09,2.558964901239291933e-08
1.037305581835383236e+03,2.830029366504046007e-08,7.555914179561589381e-08,3.522910673063441224e-08
1.037797662282174315e+03,4.939178780226514976e-08,8.492667304539094225e-08,4.912609364076266917e-08
1.038289742728965166e+03,9.560199284465005378e-08,5.278150604955460092e-08,6.946810930390325406e-08
1.038781823175756244e+03,9.054440523795865339e-08,1.646952720417339692e-08,5.224488334979925717e-08
1.039273903622547095e+03,5.499267097652162893e-08,5.185961521095148643e-08,3.286152119299901423e-08
1.039765984069338174e+03,6.233942214847112006e-08,1.162551592128322072e-07,5.753861770631776282e-08
1.040258064516129252e+03,6.137947677204203945e-08,9.922805457356219696e-08,4.070382946166967660e-08
1.040750144962920103e+03,3.135611112669713550e-08,1.117671491017078769e-08,4.754101098370384929e-08
1.041242225409711182e+03,2.645598029213027724e-08,6.313795397156330190e-08,5.067795979395009628e-08
1.041734305856502033e+03,1.322129429576953621e-08,6.410825743021519391e-08,4.290538036848151514e-08
1.042226386303293111e+03,6.140199500422481959e-08,3.196595182761807605e-08,9.185547708579262623e-09
1.042718466750083962e+03,7.336050842640401516e-08,7.452017162904314844e-08,3.079963763438231287e-08
1.043210547196875041e+03,8.388762366348855612e-08,8.581915672147139620e-08,5.848897615187398099e-08
1.043702627643666119e+03,6.404773893421834767e-08,1.006539914214462619e-07,7.201473521737371276e-08
1.044194708090456970e+03,5.814855592039031558e-08,1.042702693522827263e-07,3.386893093940863457e-08
1.044686788537248049e+03,1.736575711776344735e-08,6.496437960793617642e-08,6.631463341013545811e-08
1.045178868984038900e+03,1.219046322779640927e-08,3.083301183826942105e-08,1.030949593828486826e-07
1.045670949430829978e+03,6.812925793050606559e-08,3.029957007876235312e-08,7.869263191050008056e-08
1.046163029877620829e+03,5.066966456507401790e-08,5.431475305990054643e-08,4.126505744467355759e-08
1.046655110324411908e+03,4.535605041017345016e-08,4.770833031854582991e-08,1.200481714793120250e-08
1.047147190771202759e+03,8.768101867584901986e-08,7.953509951764623155e-08,3.077700200899973057e-08
1.047639271217993837e+03,4.334219290435447284e-08,9.299083000001472456e-08,3.576549964345093408e-08
1.048131351664784916e+03,4.463870404058990999e-08,5.897013764532536381e-08,1.936500274981436255e-08
1.048623432111575767e+03,5.670915515649493691e-08,1.857146457549230658e-08,6.329634839118740141e-08
1.049115512558366845e+03,2.494432038864924676e-08,4.254055237571193887e-08,5.586939620448345733e-08
1.049607593005157696e+03,3.118154012407298229e-08,3.583484033026105604e-08,5.621793768482231031e-08
1.050099673451948775e+03,6.975314971055052896e-08,7.497628853296246927e-08,6.382898488876046719e-08
1.050591753898739626e+03,7.445455581294384268e-08,3.806647003659325514e-08,6.732102192479028844e-08
1.051083834345530704e+03,4.034776349916752619e-08,3.534250694944147613e-08,6.024167376526915732e-08
1.051575914792321555e+03,7.437684524439965575e-08,7.339817230250144069e-08,8.535918534425913718e-08
1.052067995239112633e+03,4.114207886698882226e-08,6.211150906927912873e-08,1.113619614585118572e-07
1.052560075685903712e+03,3.105919912468512353e-08,4.716276247461736957e-08,7.047385614100694458e-08
1.053052156132694563e+03,9.856001321361716770e-08,1.062343504433804245e-07,5.341841387679525468e-08
1.053544236579485641e+03,1.942735120849149386e-03,7.276139731531018151e-08,1.890238277865719739e-08
1.054036317026276492e+03,3.885149505507266756e-03,8.902575744299084423e-08,3.357982086063457829e-08
1.054528397473067571e+03,1.942717614195622802e-03,8.108913661181360118e-08,3.916309833599419651e-08
1.055020477919858422e+03,4.270235015745271114e-08,5.023117352856717445e-08,5.168993897992057316e-08
1.055512558366649500e+03,5.885071647670802926e-08,4.306600446492662857e-08,4.442061906252071167e-08
1.056004638813440579e+03,1.743169772198563162e-08,3.492563549245333926e-08,4.654438517678885552e-08
1.056496719260231430e+03,7.254592148162478458e-08,3.014606699846536880e-09,8.238441390639450614e-08
1.056988799707022508e+03,9.773876112017844324e-08,5.883391416194679840e-08,8.849152878023940086e-08
1.057480880153813359e+03,8.701073025926049038e-08,6.030205439074462688e-08,5.634376325936355181e-08
1.057972960600604438e+03,5.345875931419779437e-08,3.117545808047375480e-08,7.511997201114629648e-08
1.058465041047395289e+03,3.630037177336809650e-08,4.498675102798584397e-08,6.823319741451220853e-08
1.058957121494186367e+03,3.578487870171950189e-08,4.021361040832808768e-08,2.139053607581338989e-08
1.059449201940977218e+03,2.282638808938391606e-08,4.729702289394358766e-08,6.324908872343673288e-08
1.059941282387768297e+03,6.015339802139143048e-08,8.525540592655751380e-08,6.359375176147003676e-08
1.060433362834559375e+03,9.420187283584996595e-08,7.577788069221342334e-08,1.582661338766463195e-08
1.060925443281350226e+03,6.836616488347208382e-08,5.913690791346212376e-08,4.289834930247091941e-08
1.061417523728141305e+03,3.208770880400233889e-08,5.933440210338282253e-08,5.973203012428849087e-08
1.061909604174932156e+03,3.422050509114501028e-08,5.643436941235749230e-08,2.544565707895487406e-08
1.062401684621723234e+03,4.218406560811005276e-08,3.496507414724639389e-08,2.956717791368643260e-08
1.062893765068514085e+03,1.605728210944163312e-08,3.445510813616668181e-08,3.641604858881619941e-08
1.063385845515305164e+03,4.432905917927173904e-08,4.453133740103275340e-08,1.863524861799124543e-08
1.063877925962096242e+03,3.836240724141152063e-08,2.645950685296546482e-08,7.076601220865125747e-08
1.064370006408887093e+03,5.305555655630259234e-08,4.184930521067893255e-08,5.555093536621114917e-08
1.064862086855678172e+03,7.549842465851702482e-08,5.367390356378945775e-08,9.630395443301628416e-08
1.065354167302469023e+03,2.630567903484878935e-08,4.489575287983861354e-08,6.092801584231446041e-08
1.065846247749260101e+03,3.603095961176166180e-08,4.423003541939389900e-08,1.304340100779871524e-08
1.066338328196050952e+03,3.250240352009407994e-08,5.540735570323927600e-08,1.630105060711552453e-08
1.066830408642842031e+03,7.639343476371521373e-09,3.760295688024357568e-08,2.557851102726298947e-08
1.067322489089632882e+03,5.094274699027384861e-08,5.928428476986051778e-08,3.556096018642120207e-08
1.067814569536423960e+03,8.973584043906874525e-08,1.048751070254577031e-07,9.944272404378309716e-08
1.068306649983215038e+03,3.555381356504722720e-08,1.104249407255078252e-07,1.086785469728476850e-07
1.068798730430005890e+03,4.306815147096264440e-08,8.048256212741375926e-08,7.580916160405752536e-09
1.069290810876796968e+03,1.394640197121229526e-08,7.738856728802674762e-08,3.420777046341251007e-08
1.069782891323587819e+03,4.647476621601045051e-08,7.361625957423504339e-08,3.630255859764250793e-08
1.070274971770378897e+03,7.145317788740922593e-08,6.426935281275223780e-08,4.614925570098164729e-08
1.070767052217169748e+03,7.715789055118961059e-08,6.542782771553385134e-08,2.612220491717023933e-08
1.071259132663960827e+03,7.307387275602716687e-08,6.496878969122866786e-08,4.798616045614208675e-08
1.071751213110751905e+03,4.947568270093046129e-08,5.087109890460299489e-08,1.125285429245310829e-07
1.072243293557542756e+03,5.700438617464216898e-08,8.828010389281054854e-08,6.503120407910081430e-08
1.072735374004333835e+03,4.614977718461433616e-08,1.091026006839222470e-07,3.537468132792671277e-08
1.073227454451124686e+03,9.708981118472720991e-04,6.434308652761935414e-08,1.637086441690076959e-07
1.073719534897915764e+03,2.426882589519388598e-03,6.464517689086860695e-08,3.432495584356659666e-03
1.074211615344706615e+03,3.108157117433774357e-03,7.360091217861456236e-08,6.864403635964894286e-03
1.074703695791497694e+03,2.001673326903431662e-03,7.019505302956462086e-08,3.432535736164358219e-03
1.075195776238288545e+03,1.085429815289247089e-03,5.030546438189911960e-08,1.504675257424002298e-07
1.075687856685079623e+03,6.429833143583350470e-08,2.263834828810207310e-08,7.175082337775396841e-08
1.076179937131870702e+03,7.179733025489862762e-08,1.759909097206346392e-08,3.196303884812874843e-08
1.076672017578661553e+03,3.922574216103452950e-08,5.793843990752512375e-09,2.938892779459452637e-08
1.077164098025452631e+03,3.083918759592169781e-08,3.549267403567011339e-09,1.011341742533643828e-07
1.077656178472243482e+03,4.005303705840331539e-08,7.794090720087504768e-09,3.473797263766678520e-08
1.078148258919034561e+03,5.902352915136155016e-08,1.271289336001850155e-08,2.629896251282042176e-08
1.078640339365825412e+03,3.038017860063592860e-08,1.677964747744014153e-08,3.431414459596150095e-08
1.079132419812616490e+03,4.993362755582417725e-08,3.914714297793656090e-08,5.673934811824325285e-08
1.079624500259407569e+03,5.878065228714216103e-08,4.766398003676225173e-08,3.272698035529366676e-08
1.080116580706198420e+03,5.900983821802490913e-08,7.608196086535233076e-08,1.594541290433944816e-08
1.080608661152989498e+03,6.656949637995452670e-08,9.055949892842696737e-08,3.114006335540913827e-08
1.081100741599780349e+03,1.009561974896884286e-07,6.386690604562971969e-08,7.080737335018345452e-08
1.081592822046571428e+03,1.083814544868631845e-07,1.397417097803144266e-08,9.268196350055068620e-08
1.082084902493362279e+03,9.652371039468268279e-08,2.141059964408958397e-08,5.129860482144146915e-08
1.082576982940153357e+03,7.266253914908279044e-08,5.056873332861791181e-08,2.332079294143643422e-08
1.083069063386944208e+03,5.803622633237489165e-08,2.875362478396007797e-08,2.840666945294181710e-08
1.083561143833735287e+03,5.583938932073211866e-08,5.570670851545921009e-08,4.128778088173699375e-08
1.084053224280526365e+03,6.202928005297051795e-08,9.468791673114721350e-08,1.974931601646663996e-08
1.084545304727317216e+03,8.053555092319405646e-08,5.787676509986723315e-08,1.353526877678096386e-08
1.085037385174108294e+03,7.668922477373009193e-08,5.131882810354088652e-08,1.671402228100443794e-08
1.085529465620899146e+03,7.340850696370248500e-08,3.266579034197694163e-08,1.012435947106932398e-08
1.086021546067690224e+03,7.907317419830232958e-08,5.458102700456641700e-08,7.047823830406048310e-08
1.086513626514481075e+03,3.233794122556863174e-08,2.752888193930475234e-08,5.885587690649459522e-08
1.087005706961272153e+03,4.829743938897288510e-08,1.941118684386017092e-08,5.188090737244981011e-08
1.087497787408063232e+03,2.753379248213875383e-08,1.778233296230795396e-08,6.998571430346729833e-08
1.087989867854854083e+03,6.366960868756006357e-08,2.140482473976098134e-08,2.028088104667307699e-08
1.088481948301645161e+03,7.344444414596050736e-08,2.636091902147303059e-08,3.104940775856417716e-08
1.088974028748436012e+03,3.246573517061689290e-08,3.774273748003310070e-08,3.551850993639467928e-08
1.089466109195227091e+03,4.466980698393260918e-08,1.945868404328130003e-08,6.677565592980208962e-08
1.089958189642017942e+03,5.814650390314961608e-08,3.809685069196328257e-08,5.349687744069892379e-08
1.090450270088809020e+03,5.839693546623110690e-08,5.053178351425804696e-08,4.307592981682127579e-08
1.090942350535599871e+03,6.073122552333393169e-08,6.771211909592871730e-08,4.448778311079713865e-08
1.091434430982390950e+03,3.735975017232400724e-08,3.317338456758111973e-08,6.993775035792783429e-08
1.091926511429182028e+03,4.093571970091249444e-08,3.098662589716311096e-08,1.776611704176558590e-08
1.092418591875972879e+03,9.290719678956191630e-08,9.105705228742922489e-09,6.913764951736416801e-08
1.092910672322763958e+03,7.955686164435407081e-08,3.923938294196290835e-08,1.727657117466204311e-07
1.093402752769554809e+03,2.425910572024376956e-03,2.994865605509393645e-08,3.396192456233995162e-03
1.093894833216345887e+03,4.851381017730670327e-03,1.752525906911463563e-08,6.791818124980204818e-03
1.094386913663136738e+03,2.425912364432143871e-03,8.690119181433241620e-08,3.396206414468926765e-03
1.094878994109927817e+03,9.425953916022290631e-08,7.279349121725094414e-08,7.463994691542473131e-08
1.095371074556718668e+03,9.729428515245924598e-08,1.138853813480098584e-08,1.104875790935119986e-07
1.095863155003509746e+03,3.600524726553432026e-08,5.195198456780299983e-08,4.040784866004211738e-08
1.096355235450300825e+03,2.839767949516530732e-08,9.359500659935621603e-09,5.301015047412385107e-08
1.096847315897091676e+03,8.356420001861679547e-08,4.338329788170284369e-08,7.634242369625427541e-08
1.097339396343882754e+03,7.343477498939227540e-08,6.587609593478005578e-08,2.180366814564959295e-08
1.097831476790673605e+03,8.007888639640087970e-08,3.881979696614284009e-08,1.814318380725751206e-08
1.098323557237464684e+03,1.278670894876457563e-07,1.484685567782746259e-08,4.822493577477741628e-08
1.098815637684255535e+03,1.251535571936412522e-07,3.989833749274341353e-08,3.438183285970891688e-08
1.099307718131046613e+03,5.312282978104883619e-08,5.427351724014270961e-08,3.566367989756600761e-08
1.099799798577837691e+03,7.159459262975324925e-08,6.144775421722810069e-08,5.880973966444511700e-08
1.100291879024628543e+03,4.175343203394971129e-08,7.338003845596046082e-08,4.128509813636574024e-08
1.100783959471419621e+03,3.144964605014185573e-08,6.197856756998443770e-08,5.107714617949550120e-08
1.101276039918210472e+03,1.687217257927584264e-08,2.694831437390795587e-08,7.339397310989872314e-08
1.101768120365001550e+03,4.435094135232876974e-08,2.091106272840957727e-08,1.005735532971780065e-07
1.102260200811792402e+03,4.909510889484728735e-08,3.642701306018722314e-08,7.117015214512526854e-08
1.102752281258583480e+03,4.539579076702620956e-08,7.485544433374232371e-08,2.662590457812235892e-08
1.103244361705374331e+03,4.229801606895031935e-08,4.898265429956023432e-08,1.807796160259534781e-08
1.103736442152165409e+03,2.278270747728852609e-08,3.824294163716461774e-08,5.925130794560462729e-08
1.104228522598956488e+03,1.095077683762896545e-08,8.390182820876959083e-08,8.803856610552239746e-08
1.104720603045747339e+03,6.223033527663792280e-08,5.386296519996179695e-08,6.145147869274205679e-08
1.105212683492538417e+03,5.193753895776558751e-08,2.795296223242591686e-08,3.507234460940435401e-08
1.105704763939329268e+03,3.944007519330638031e-08,8.395555143621210782e-08,2.409707114124647300e-08
1.106196844386120347e+03,3.387413921062462624e-08,9.485289981467642099e-08,3.762902938027921193e-08
1.106688924832911198e+03,3.903856832914542043e-08,8.163912575450752575e-08,4.956679893206228833e-08
1.107181005279702276e+03,5.046200277324081279e-08,4.846787003556282310e-08,4.501192310115927043e-08
1.107673085726493355e+03,6.283082247587027458e-08,2.811244683821788242e-08,5.076694599143543470e-08
1.108165166173284206e+03,2.419412960119226148e-08,4.062089280412971160e-08,2.436784368467070712e-08
1.108657246620075284e+03,5.185897065675406810e-08,6.419403840794191124e-08,6.841808327149499149e-08
1.109149327066866135e+03,1.866020849828950791e-08,9.176177072990296569e-08,8.139110015287012022e-08
1.109641407513657214e+03,3.535590740064114042e-08,8.752123430692816727e-08,7.064648282860707979e-08
1.110133487960448065e+03,1.082679707205258874e-07,5.893915198201200272e-08,7.140295740770339790e-08
1.110625568407239143e+03,1.059127499971669890e-07,4.662255322292166099e-08,8.761460174288446530e-08
1.111117648854029994e+03,9.470171212228492643e-08,7.376308949469520857e-08,1.072961226764350482e-07
1.111609729300821073e+03,1.718886021884952151e-08,8.101200070046383290e-08,7.263816666558471076e-08
1.112101809747612151e+03,4.136093040768344900e-08,1.638357727825680876e-08,2.975191026099843100e-08
1.112593890194403002e+03,9.697221517856297567e-04,6.695309817273455761e-08,1.055042030490160776e-08
1.113085970641194081e+03,9.695054804563784127e-04,5.770176486032176957e-08,2.335259353430717548e-08
1.113578051087984932e+03,3.496323222898543338e-03,4.986112454964661994e-08,5.572185458570562840e-08
1.114070131534776010e+03,2.168591644616001731e-03,7.309037332029909452e-08,5.998426654005926212e-08
1.114562211981566861e+03,9.810498836258870567e-08,1.555412030358756684e-08,3.186002002014874511e-08
1.115054292428357940e+03,6.529973764180397916e-08,5.846693077318361962e-08,7.514783044719281572e-09
1.115546372875149018e+03,1.093135010531726373e-07,4.886125922001221199e-08,1.051565711216573525e-08
1.116038453321939869e+03,5.047953812158417897e-08,8.161321394947590053e-09,5.776383537067746382e-08
1.116530533768730947e+03,6.486675101289670310e-08,5.053134643480432131e-08,9.792623358239366039e-08
1.117022614215521799e+03,7.979580635930139018e-08,5.427203602610604289e-09,9.484605738170720136e-08
1.117514694662312877e+03,4.256109665765088957e-08,2.407891135876885642e-08,8.527489884091846938e-08
1.118006775109103728e+03,4.578183096721055555e-08,1.284885750763194620e-08,1.051239126603150895e-07
1.118498855555894806e+03,2.813609819495306286e-08,4.444679833416244129e-08,1.008261278594117149e-07
1.118990936002685658e+03,3.544500968032505471e-08,6.883631444962815279e-08,7.661891423996964695e-08
1.119483016449476736e+03,6.311619882505836928e-08,5.196528860101776812e-08,3.464158047427036214e-08
1.119975096896267814e+03,5.888463249185492243e-08,1.447780547606474303e-08,4.604777803227352876e-08
1.120467177343058665e+03,2.321309432982681875e-08,1.093345097619598780e-08,4.707850807925389129e-08
1.120959257789849744e+03,4.171485328728315807e-08,1.274269586732702692e-08,5.328521482894787971e-08
1.121451338236640595e+03,2.617513029687163069e-08,4.204228020253817411e-08,2.562429210292424278e-08
1.121943418683431673e+03,5.439570130877019097e-08,1.507611521097046547e-08,9.654887815956352132e-09
1.122435499130222524e+03,8.289887730154861012e-08,4.254197627544850726e-08,3.176810481117359274e-08
1.122927579577013603e+03,8.444645734538664826e-08,1.978735438199739095e-08,1.785680088866561068e-08
1.123419660023804681e+03,5.034296149962419085e-08,7.550374806002873336e-08,2.839698369100660373e-08
1.123911740470595532e+03,6.171800856874841163e-08,1.427008034264994873e-07,5.048161531505275465e-08
1.124403820917386611e+03,1.002003204982150189e-07,8.178709873772823029e-08,7.370929717419707082e-08
1.124895901364177462e+03,1.043295658998901644e-07,3.180391096478527973e-08,5.395035640030336135e-08
1.125387981810968540e+03,9.716763077021547117e-09,3.659688347070344083e-08,5.909203425432173002e-08
1.125880062257759391e+03,4.979200072278443719e-08,5.404680739281214688e-08,5.203447730538275828e-08
1.126372142704550470e+03,1.445342018601277990e-08,7.008851247046104110e-08,1.688449833392082325e-08
1.126864223151341321e+03,1.695252275823867149e-08,1.089887319195536593e-07,3.993164276170718409e-08
1.127356303598132399e+03,1.139942976154139354e-08,9.269336999290170549e-08,2.060330715705990090e-08
1.127848384044923478e+03,4.738674795317200700e-09,3.763767837111423691e-08,2.296760884045490432e-08
1.128340464491714329e+03,3.524448993810077625e-08,1.510334902453640876e-08,2.333606766542421904e-08
1.128832544938505407e+03,4.609941020129619513e-08,7.572571504607053004e-08,3.107233312131482200e-09
1.129324625385296258e+03,4.923588384897655440e-08,9.517329229757703595e-08,2.195454321413305279e-08
1.129816705832087337e+03,2.777044931179872804e-08,5.163958885333772669e-09,3.320603528293636844e-08
1.130308786278878188e+03,2.317228938830888754e-08,1.610654579962155895e-08,4.603811426368717486e-08
1.130800866725669266e+03,6.659064737223619290e-08,2.930320123508325006e-08,4.658837119555821139e-08
1.131292947172460345e+03,1.969016578822596695e-08,2.939414546841201067e-08,5.859901040428610334e-08
1.131785027619251196e+03,3.433898363143744458e-08,4.614197098469615070e-08,6.934268852800371251e-08
1.132277108066042274e+03,9.616188330463812274e-08,1.001447546094339806e-07,9.122327507813268874e-08
1.132769188512833125e+03,1.680183864517695091e-07,9.692010328748455732e-08,1.098031192737949320e-07
1.133261268959624203e+03,3.691154214968590981e-03,2.767575946899463051e-08,8.414471905879597462e-08
1.133753349406415055e+03,7.381557529430335038e-03,3.470585774108092177e-08,1.299856919431970486e-07
1.134245429853206133e+03,3.691110297604693977e-03,3.852385045971988591e-08,1.317455466748441605e-07
1.134737510299996984e+03,1.749169800156065663e-07,4.404645510384029580e-08,6.090627537093082320e-08
1.135229590746788062e+03,6.817782002501769941e-08,1.296109168013649555e-08,9.347059805100708455e-09
1.135721671193579141e+03,3.609980105878493200e-08,5.343669184112276966e-08,3.150600970284810441e-08
1.136213751640369992e+03,8.522280647988923528e-08,3.202872655688920333e-08,4.703593474315784652e-08
1.136705832087161070e+03,3.522305960261748694e-08,5.446435595565065672e-08,4.650465997394894849e-08
1.137197912533951921e+03,1.158441369790585420e-08,4.013408344512475121e-08,7.325488945231413554e-08
1.137689992980743000e+03,7.261331794291607260e-08,2.322281860492371382e-08,6.412176599969801446e-08
1.138182073427533851e+03,6.868569595466978060e-08,8.391338925575917642e-09,5.802887395968609145e-08
1.138674153874324929e+03,3.333301794645015741e-08,2.925502543209266330e-08,2.256636143484736336e-08
1.139166234321115780e+03,5.860928766066610568e-08,3.348527078144576186e-08,2.779702096830542085e-08
1.139658314767906859e+03,1.149754716782584265e-07,4.078585620980904111e-08,1.009622195454108126e-08
1.140150395214697937e+03,8.745611558972225065e-08,9.077053686115696718e-08,7.065653630187720178e-08
1.140642475661488788e+03,3.395252072741392101e-08,7.802912902781492900e-08,2.799463488478717375e-08
1.141134556108279867e+03,8.501415904008164259e-08,7.690652505176005177e-08,8.524111238864630903e-08
1.141626636555070718e+03,5.857218503156733577e-08,3.365217495185312729e-08,3.744129346901756318e-08
1.142118717001861796e+03,3.912519720452757435e-08,2.191543481196031465e-08,4.882408185229085497e-08
1.142610797448652647e+03,4.540467809852498499e-08,2.974741785250201288e-08,6.318091976648715402e-08
1.143102877895443726e+03,8.089672917780928468e-08,3.552653929278534870e-08,6.961433370589333697e-08
1.143594958342234804e+03,1.016997842945937591e-07,6.528726030640643723e-08,2.877832158547729053e-08
1.144087038789025655e+03,9.560068587518512527e-08,6.546544609697754407e-08,8.516367117665653485e-08
1.144579119235816734e+03,5.281781694446748247e-08,7.199433767781995204e-08,6.858483827245251138e-08
1.145071199682607585e+03,4.440325900516008217e-08,6.350091058814277812e-08,4.438033658568859993e-08
1.145563280129398663e+03,7.391057238500567246e-08,1.286535794269026168e-08,6.099044685605925667e-08
1.146055360576189514e+03,8.535558047965495724e-08,2.901842569372007181e-08,5.166764266838177556e-08
1.146547441022980593e+03,2.576383831060679607e-08,5.602033726613990229e-08,4.486216946380057237e-08
1.147039521469771444e+03,4.008002929081943007e-08,5.493010685266914773e-08,5.065899800729310246e-08
1.147531601916562522e+03,5.849856606205370043e-08,1.154934170390952304e-08,2.720831552437573962e-08
1.148023682363353601e+03,7.091399594176433517e-08,4.013884403676853841e-08,2.175351414938362529e-08
1.148515762810144452e+03,3.858436052917262935e-08,4.898198157774330493e-08,6.990723046780666749e-08
1.149007843256935530e+03,2.665938836747595853e-08,4.549816933934420151e-08,7.776376406019221091e-08
1.149499923703726381e+03,6.147822742261633492e-08,5.916268147069619490e-08,3.646774432786025922e-08
1.149992004150517459e+03,7.177034641877294145e-08,5.043211541672883944e-08,8.055809859928974049e-09
1.150484084597308311e+03,5.648924554519742094e-08,2.658630476773463752e-08,3.330363112896514016e-09
1.150976165044099389e+03,5.134802550927174586e-08,1.184274579393642922e-08,5.942010856909010040e-09
1.151468245490890467e+03,6.794731791990016557e-08,3.766921875746813475e-08,3.733558695947474259e-08
1.151960325937681318e+03,4.222277789881851540e-08,9.798313936167105049e-08,3.483734428095369501e-08
1.152452406384472397e+03,6.887434889428169271e-08,1.084321819758950698e-07,4.167703821568063011e-08
1.152944486831263248e+03,3.838807754144968558e-08,7.256363259751026492e-08,6.293142007605483461e-08
1.153436567278054326e+03,9.688093074857314843e-04,5.028387824407099822e-08,3.488349783971706250e-08
1.153928647724845177e+03,1.746634239456504919e-03,4.654970543651698530e-08,4.939294286087445725e-08
1.154420728171636256e+03,1.937640672786787024e-03,8.039269181601484034e-08,1.081811891150145988e-07
1.154912808618427107e+03,1.083147886143620521e-03,2.069352325831431422e-08,7.147298364891920556e-08
1.155404889065218185e+03,1.034970379347304427e-07,1.049321892166021935e-07,1.167052636740408305e-08
1.155896969512009264e+03,3.125198182333656339e-08,1.414828023258633622e-07,1.679377133324973200e-08
